"country","session_rank","avg_session_duration"
JO,186,525.6666666666666
TW,42,2205.565573770492
GD,35,30.0
NA,39,378.15384615384613
BA,11,1557.3312883435583
JP,32,1191.1735465116278
HK,91,402.0625
DK,119,420.0
AE,17,1614.0021413276231
ME,61,1785.6666666666667
IN,536,304.0
AZ,139,223.3
CL,481,519.0
ET,22,548.2166666666667
CA,240,271.75
BJ,69,698.5
IT,58,1147.2348284960422
GB,380,615.0
US,249,1195.9104859335039
SK,270,492.0
VC,55,0.0
UG,45,1305.5
IL,150,195.0
BR,233,435.625
CY,92,160.0
KR,597,69.5
IS,12,588.0
ES,32,947.2137203166227
LV,36,95.66666666666667
GH,91,2.642857142857143
BF,61,4685.724137931034
CM,136,10.5
CR,18,838.1024390243903
BY,167,562.0
JP,1143,87.5
PE,51,1641.2272727272727
PH,290,480.5
SG,374,0.0
TT,52,375.4864864864865
RO,548,27.0
SA,41,1797.530612244898
US,1198,105.0
RU,6,1862.0348516531806
PG,39,7.0989010989010985
ZM,119,6.5
PS,243,3.5
SC,61,4.333333333333333
US,611,152.35
PL,105,475.26666666666665
RW,18,97.6
DE,27,909.4242749731471
AM,290,295.0
IN,130,1899.348377997179
NP,209,8.0
BO,103,102.125
IQ,24,143.26966292134833
NO,75,234.46153846153845
CA,618,896.0
LT,48,1102.9166666666667
BD,41,6115.606837606838
CO,156,369.1666666666667
NI,276,118.5
GA,1,623.6822429906542
AT,231,520.0
HN,121,1112.0
MK,81,746.5
JP,698,75.0
US,1588,83.0
SD,11,1075.138392857143
RO,190,245.4
TZ,88,12.090909090909092
ZA,15,3624.0446265938067
TW,329,225.0
SI,282,20.0
PK,95,84.66666666666667
TN,140,217.0
YE,21,1801.447463768116
UZ,163,26700.76923076923
SO,69,80.0
FM,130,41.714285714285715
GF,55,209.0
JM,174,0.0
CH,170,1947.0
NC,51,61.36363636363637
FR,24,1903.517126148705
AL,75,103.6
GY,173,0.0
ML,103,49.06060606060606
CW,48,127.0
KR,207,538.6428571428571
MG,41,62.5
ID,421,1.0
GR,227,616.0
AG,5,378.9375
MX,179,2687.288888888889
LS,6,0.0
BE,320,1.0
AU,398,90.0
BH,81,195.0
VE,11,5884.095652173913
UA,17,2495.2363636363634
TJ,164,139.1
US,410,309.91525423728814
VN,69,642.4626865671642
SK,109,312.9375
CL,130,299.6333333333333
BG,55,555.25
NG,27,6333.281042128603
GB,31,954.7210103329506
CA,403,251.33333333333334
FI,170,45.0
IT,345,55.0
MH,79,599.0
JP,323,831.8571428571429
MC,1,422.0
NL,85,356.4
IR,6,214.5
RU,357,747.5
TR,8,1563.16764733352
SL,91,10555.636363636364
UY,189,313.5
VI,115,164.5
US,1485,130.0
SG,21,5810.871951219512
TT,343,70.0
RS,58,660.4117647058823
PE,336,65.0
PH,65,1607.3834745762713
AD,27,625.6666666666666
CR,369,1588.0
MD,55,1246.8333333333333
JP,1300,65.0
GN,103,30.6
KN,75,18.0
KE,5,4240.023622047244
AU,631,491.0
ES,323,245.28571428571428
GE,41,305.8484848484849
HU,203,0.3333333333333333
KZ,159,332.1764705882353
AO,85,34.6
BR,394,991.75
KR,822,120.0
AF,15,5421.337931034483
JP,985,172.0
LR,12,41244.875
MY,185,559.2
GL,115,2.0
BD,330,485.0
NI,119,738.1111111111111
AR,219,961.8571428571429
GG,61,0.0
LY,66,1629.1764705882354
KG,17,296.11678832116786
BB,21,988.8
CI,160,52.875
AM,65,239.91666666666666
DE,376,1741.0
MM,109,265.52830188679246
CV,58,15.2
IN,481,144.0
PL,266,1121.0
PA,27,388.688622754491
SN,79,132.0909090909091
RE,250,2.0
US,768,148.3
SE,1,664.8321715817694
QA,224,600.0
NE,15,1919.0727762803235
BE,35,720.1071428571429
MU,193,49.0
CN,150,562.4444444444445
AU,237,4051.1666666666665
KR,428,295.0
ID,198,1588.2
NZ,149,1372.8
DO,95,2794.1153846153848
CZ,66,633.4705882352941
FR,379,190.0
GT,223,17615.0
MA,21,1637.8829787234042
BN,109,251.33333333333334
LU,58,318.25
PR,249,1508.0
SB,55,3.2
WS,48,0.0
PF,45,163.30769230769232
TH,176,655.0
US,1879,30.0
RO,477,55.0
ZA,364,280.0
SI,121,194.0
TR,236,103.25
UY,89,224.0
SL,191,5.0
VI,151,421.0
US,1321,30.0
TM,118,70.0
RU,385,327.0
RS,222,375.0
PH,165,474.037037037037
SG,241,266.0
TT,435,55.0
GN,131,6.0
GQ,25,3.0
CR,405,4024.0
BT,49,465.3333333333333
JP,1520,115.0
KZ,123,572.2272727272727
BR,366,877.1428571428571
AO,177,1066.0
KR,978,90.0
AU,659,40.0
MP,7,49.0
ES,423,338.0
GE,205,657.0
HU,47,4724.965909090909
GH,476,59.0
US,382,437.48809523809524
VN,161,3.0
SK,137,290.14285714285717
ST,19,0.0
TJ,64,1249.8333333333333
UA,245,4.0
LC,30,216.0
CL,102,969.8163265306123
AZ,268,676.0
BG,211,375.0
HR,25,445.5405405405405
CA,375,483.75
FI,78,163.25
GB,251,566.1666666666666
NG,255,8.0
AW,29,190.0
MW,49,8.428571428571429
IT,445,1099.0
NL,177,177.5
CG,40,4.6
JP,423,63.166666666666664
BS,7,1567.7391304347825
KR,328,297.5
ID,34,2753.0645645645645
NZ,113,293.375
DO,187,349.3333333333333
LA,10,1719.9761904761904
MX,308,1765.0
CN,114,5209.0625
BE,199,315.0
MU,37,314.7391304347826
AU,9,721.6430957683741
BN,137,322.5
FM,261,1382.0
CZ,166,191.0
GT,59,1648.1938775510205
TN,267,270.0
TC,26,173.0
PR,29,574.5284552845528
US,1971,140.0
PY,83,205.8
RO,313,69.0
TW,206,1084.8
SI,157,266.0
SV,7,3418.065057712487
TH,84,506.7551020408163
MY,93,431.2647058823529
CO,283,1133.0
NI,147,2.5
AF,235,1.5
JP,829,75.33333333333333
AM,165,1160.0
DE,412,258.0
IN,261,198.125
MM,137,42270.8
EC,56,2645.0434782608695
AR,63,635.0088235294118
LY,166,36.0
CI,68,84.2625
MR,19,5.0
GB,609,403.0
RE,30,446.9850746268657
US,996,72.8
TD,44,225.5
QA,4,1057.6898148148148
SE,229,171.0
ES,196,585.6875
CF,34,300.0
GH,191,0.0
IL,114,1131.3333333333333
KZ,280,185.0
BR,13,2365.7917532117854
KW,9,918.6480446927375
CY,184,5454.0
KR,689,618.0
GW,37,0.0
EG,16,19163.35606060606
BY,67,4494.1875
CR,246,3863.0
LB,20,1245.9664804469273
JP,1171,85.0
CM,108,106.0
BF,217,143079.0
OM,64,561.25
MV,59,125.0
SG,402,50.0
TT,208,627.6666666666666
PE,215,937.5
PH,454,1.0
RU,226,228.5
YT,7,155.13636363636363
US,1098,61.333333333333336
SA,205,489.0
JP,196,712.1608391608391
HK,191,2111.5
DK,147,295.0
MQ,13,1177.2105263157894
JO,94,5679.090909090909
HT,37,964.2424242424242
AZ,111,1433.235294117647
CL,261,367.0
MZ,67,534.8181818181819
CA,20,1162.3894389438944
GB,408,503.0
BJ,161,2328.0
IT,222,752.2857142857143
GP,19,373.5625
ME,217,192.0
TG,50,11874.8
TJ,291,3.0
US,29,1150.4741577060931
SR,47,346.9166666666667
ZW,43,11077.115384615385
PK,187,77.5
TH,311,2521.0
US,1744,75.0
RO,90,596.5
SD,239,4950.5
ZA,235,94.5
PT,33,528.1311475409836
TW,429,90.0
UZ,71,8885.896103896104
TT,586,29.0
TN,104,197.76923076923077
YE,241,4.0
VU,19,125.0
GY,73,14690.3
FR,252,172.5
JP,1545,105.0
ML,131,8.583333333333334
AS,53,80.0
FM,102,417.6
JM,74,123.5
CH,78,277.8181818181818
MX,87,1796.2547368421053
GH,549,2.0
CN,273,789.0
AU,362,683.0
KR,43,1050.8179723502303
ID,321,3.0
GR,7,987.4722044728435
BW,47,84.83333333333333
WF,10,50.25
PG,195,1.0
PL,141,197.44444444444446
PS,23,621.780487804878
US,647,244.8235294117647
BO,131,6342.428571428572
CD,54,213.5
AR,348,406.0
DZ,101,0.3333333333333333
CA,654,400.0
DE,255,307.0
IN,102,2208.3649350649353
NP,53,929.0
GU,49,668.75
LK,78,1.4
IE,40,702.3947368421053
HN,157,347.0
EE,4,641.21875
JP,606,83.33333333333333
CO,120,377.15384615384613
BD,205,1.75
MT,47,552.5
AT,3,998.5280898876405
FJ,80,64.83333333333333
NI,207,0.6666666666666666
CO,327,245.0
MY,1,2038.304765692318
JP,865,87.0
EH,42,86.5
AF,183,3734.2727272727275
EC,100,429.875
CV,130,2.0
IN,345,2622.3333333333335
AM,249,449.0
DE,448,277.0
CI,24,3448.9362637362638
MR,79,921.0
KG,169,910.0
GB,573,70.0
AR,99,488.0975609756098
US,952,69.16666666666667
RE,66,257.1333333333333
QA,88,143.85714285714286
SZ,35,137.66666666666666
SE,185,90.0
LA,86,263.6666666666667
BZ,1,371.2086956521739
GR,312,4591.0
DO,231,9.0
KR,276,437.6363636363636
ID,126,2096.2155172413795
NZ,45,1020.8354430379746
AU,85,462.1565217391304
FK,6,25.0
MU,121,150.0
CN,46,656.8421052631579
BE,155,1669.5
MX,360,565.8
NE,183,19.77777777777778
GT,103,117.64864864864865
SG,567,140.0
PR,65,615.7619047619048
TW,146,2271.217391304348
SI,193,80.0
PY,15,3503.7297872340428
RO,357,89.0
TH,8,3010.9583333333335
SV,91,238.63636363636363
PF,149,1.0
SK,213,107.0
US,290,452.1238532110092
TJ,28,5630.534743202417
UA,169,351.90909090909093
IT,481,288.0
GB,167,626.1960784313726
FI,18,1251.575
NG,163,155.9047619047619
CA,299,412.7142857142857
HR,69,921.75
AW,65,11909.0
CL,58,1254.136645962733
AZ,336,50.0
BG,143,309.8333333333333
BS,91,287.0
JP,507,83.33333333333333
VI,203,281.5
US,1397,40.0
UY,5,5613.861283643892
TR,176,580.5
SL,227,1.0
RU,477,470.0
TM,42,6.384615384615385
PH,249,286.125
RS,130,717.25
SX,55,733.0
TT,495,45.0
SG,173,292.4
GN,223,2.0
JP,1452,70.0
BT,109,129.0
EG,303,40.0
CR,457,75.0
KR,910,135.0
BR,306,550.75
AO,237,9.0
KZ,39,853.3639053254437
GH,384,1696.0
HU,115,535.9230769230769
GE,145,142.14285714285714
MP,91,841.0
PG,159,50.0
PL,209,574.75
US,731,185.0
SC,133,31.0
PS,75,235.625
BO,223,6.0
AR,256,1602.4444444444443
DZ,57,577.5
CD,106,924.6666666666666
LK,18,3210.2083333333335
IN,58,3130.0780043249924
NP,105,87.0
DE,163,864.8461538461538
JP,514,109.66666666666667
EE,88,1245.3333333333333
IE,116,308.0
FJ,12,5164.4672131147545
AT,95,1279.6666666666667
CO,36,2558.1844783715014
BD,145,245.66666666666666
PK,231,24.0
PT,125,122.66666666666667
ZA,183,321.3333333333333
RO,6,1270.1926910299003
SD,179,79.0
US,1676,40.0
TT,534,45.0
UZ,27,2569.0388639760836
PR,290,315.0
YE,173,55.0
TN,52,4036.4146341463415
ML,223,0.0
KY,57,674.0
GY,21,15330.11475409836
FR,160,350.48
JP,1621,125.0
CH,18,647.3636363636364
JM,22,680.1098901098901
FM,58,149.0
GF,143,168.0
AS,105,304.0
AU,310,319.5
CN,333,3110.0
MX,11,2108.7096868455656
GR,91,2770.65
KR,119,581.3775510204082
ID,285,18.666666666666668
HK,227,445.0
JP,152,792.2318339100347
HT,121,52.0
FO,46,80.0
JO,2,2188.581087151842
MQ,81,79.33333333333333
IT,130,815.5147058823529
CA,72,611.8855721393035
MZ,31,1378.264705882353
GB,452,276.0
AZ,51,1835.063492063492
CL,345,506.0
ME,133,346.5
AE,169,7.5
TJ,383,0.6666666666666666
TG,110,80.0
US,65,893.1280750454677
ZW,119,140.0
TL,32,53.0
SR,115,2.0
GH,227,5.0
ES,152,581.3703703703703
KR,749,75.0
KW,85,440.0
BR,81,895.4067357512953
LI,6,420.0
CY,228,240.0
IL,46,4344.805970149254
KZ,324,109.0
LB,72,9999.2
JP,1231,70.0
EG,76,143.6
BY,31,3166.072072072072
CR,170,705.5
OM,28,1973.16
CM,48,1439.9777777777779
BF,133,636.5714285714286
TT,140,618.1428571428571
SG,462,14369.0
XK,58,52.5
PH,410,85.0
PE,139,14840.684210526315
RU,190,556.952380952381
US,1046,144.5
SA,145,238.125
YT,91,1.0
JO,68,199.94117647058823
MQ,23,6746.478260869565
HT,63,357.1818181818182
JP,222,791.1020408163265
DK,137,336.0
HK,165,647.0
ME,195,0.0
GP,9,5905.229166666667
MZ,89,83.0
AZ,117,169.75
IT,196,529.952380952381
CL,287,258.0
CA,14,1562.055773762765
GB,386,80.0
US,7,1444.9816571439137
TG,40,796.4
TJ,313,6.5
SR,53,160.63636363636363
ZW,49,225.5909090909091
BR,23,2746.129660178159
CY,162,325.0
IL,104,779.3333333333334
KR,683,190.0
KZ,258,225.0
KW,19,631.0579710144928
ES,222,874.6153846153846
CF,56,10.5
GH,165,5207.0
OM,90,152.0
CM,118,126.8
BF,195,26605.333333333332
MV,33,952.25
EG,10,351.5857142857143
BY,89,554.9411764705883
CR,236,245.0
LB,14,2610.722807017544
JP,1161,105.0
PE,205,259.14285714285717
PH,476,845.0
SG,392,130.0
TT,202,271.0
US,1104,48.0
SA,215,76.8
YT,29,0.0
RU,248,272.3333333333333
PG,217,0.5
WF,16,8.4
PS,13,2790.1205211726383
US,669,3046.6153846153848
PL,151,670.6
IN,124,1633.8619854721549
NP,47,180.69565217391303
DE,229,568.875
LK,84,47.0
GU,43,703.0
CA,660,525.0
BO,153,178.2
CD,44,29626.555555555555
AR,326,88.0
CO,98,1214.7910447761194
BD,215,15.0
FJ,74,230.75
AT,25,517.9807692307693
MT,53,92.0
EE,30,678.0
IE,50,405.60869565217394
HN,135,360.5
JP,580,231.66666666666666
RO,64,1823.5846153846153
US,1738,25.0
PT,59,287.36842105263156
TW,439,210.0
ZA,241,649.0
PK,161,165.4
TH,301,747.0
YE,235,25.0
TN,114,18.6
VU,9,782.0
TT,592,356.0
UZ,93,1630.5824175824175
JM,80,145.0
MS,3,2.0
AS,47,179.0
FM,124,92.8
CH,84,468.22222222222223
ML,153,3.0
GY,83,238.66666666666666
FR,230,802.6363636363636
JP,1555,79.0
GR,29,836.0473372781065
KR,49,1048.1246684350133
BW,53,15.8
ID,347,3.0
CN,267,1296.0
GM,135,48.0
MX,77,698.2921875
AU,368,628.0
ST,9,20.0
TJ,90,2653.931818181818
UA,239,541.0
US,356,545.1372549019608
VN,187,3.0
SK,147,241.0
HR,3,1557.1089361702127
NG,229,20.0
CL,124,1222.6060606060605
AZ,278,3170.5
MW,43,1299.625
BG,201,410.5
IT,423,950.0
GB,225,620.35
AW,7,369.3333333333333
CA,365,273.0
FI,84,510.5
LC,4,3644.9302325581393
BS,29,893.1818181818181
JP,445,557.4
CG,50,210.45
NL,171,315.3333333333333
TM,108,197.0
RU,411,951.5
SL,165,1.0
UY,67,2395.6666666666665
TR,246,305.0
VI,141,394.5
US,1331,120.0
SG,235,448.25
TT,425,363.0
RS,196,165.5
PH,191,482.62068965517244
GQ,3,22.666666666666668
CR,399,1021.0
JP,1514,91.0
BT,43,371.8
GN,153,1.3333333333333333
GE,215,102.5
ES,445,801.0
AU,649,160.0
MP,29,74.0
GH,454,0.0
HU,53,1803.5890410958905
BR,372,157.875
AO,171,64.0
KZ,97,440.20588235294116
KR,968,65.0
JP,807,69.66666666666667
CO,257,406.0
MY,71,453.37931034482756
NI,137,46.333333333333336
MR,9,8488.307692307691
AR,37,1463.139487179487
CI,94,523.4418604651163
IN,287,234.3846153846154
MM,147,56.69565217391305
AM,191,68.0
DE,390,604.0
EC,34,523.2349397590361
RE,4,2373.140988372093
US,1022,58.75
SE,255,95.0
QA,30,31059.16129032258
CN,104,1533.5238095238096
BE,221,15.666666666666666
MX,302,263.5
AU,19,853.2335680751173
MU,63,454.6666666666667
DO,161,5.666666666666667
BZ,71,2.0
KR,338,168.75
ID,56,2000.7912621359224
NZ,107,506.7
LA,16,564.1417322834645
FR,389,166.0
CZ,188,215.5
GT,33,2099.3699421965316
BN,147,273.0
PR,7,2279.9089529590287
TN,273,1060.0
SV,29,953.5314685314685
TH,78,1323.4769230769232
PY,73,6702.25
RO,291,125.0
US,1961,115.0
TW,212,286.2
SI,135,301.0
ZA,173,150.66666666666666
PT,103,460.0
US,1686,57.0
RO,28,1185.5309734513273
SD,169,179.0
TN,46,289.11764705882354
YE,183,10.285714285714286
UZ,1,3757.6065060994683
PR,312,208.0
TT,524,160.0
CH,8,2178.3455497382197
FM,32,203.95454545454547
GF,149,481.0
AS,115,0.0
JM,12,730.6860986547085
CR,554,0.0
GY,15,281.264367816092
FR,186,292.1875
JP,1615,74.0
ML,197,1.0
KY,35,61352.0
KR,109,734.0438596491229
ID,263,386.7142857142857
GR,65,2308.1521739130435
AU,300,1278.5
MX,17,2307.062665958577
CN,343,1754.0
SC,159,7.5
US,705,63.54545454545455
PS,81,131.7058823529412
PL,203,781.5714285714286
LK,8,2086.682481751825
DE,185,511.61538461538464
IN,32,3358.6138130356785
NP,115,2144.0833333333335
BO,197,414.0
AR,282,368.5
DZ,35,31.3
CD,112,1.3333333333333333
FJ,22,2036.4603174603174
AT,69,783.875
CO,62,2918.839826839827
BD,139,1392.8
JP,536,179.66666666666666
IE,110,544.6
EE,66,1517.0
KW,79,7955.0
KR,759,180.0
IL,52,1978.2727272727273
BR,75,1919.6453819840365
GH,249,8645.0
ES,130,942.8108108108108
CM,42,1711.1666666666667
BF,159,81.0
OM,6,3754.0997375328084
LB,82,176.35294117647058
JP,1237,50.0
BY,5,1661.5807073954984
EG,86,175.91666666666666
CR,176,285.5
PH,384,115.0
XK,32,115.9
PE,145,392.1666666666667
TT,150,376.6666666666667
SG,468,304.0
US,1036,54.8
SA,139,248.41666666666666
RU,164,508.5940594059406
HT,99,752.75
NA,133,3.0
JO,24,8171.481481481482
MQ,75,173.0
FO,52,170.0
HK,249,440.0
JP,130,763.0955710955711
AE,179,0.3333333333333333
ME,159,34.0
CA,82,887.0807453416149
GB,478,247.0
IT,152,944.8181818181819
AZ,41,319.30864197530866
CL,323,275.0
MZ,5,3524.0913242009133
US,91,858.5451046025105
TG,116,295.2
ZW,109,140.0
TL,58,11.5
SR,105,2.0
MU,99,172.2
AU,79,1474.023622047244
NE,173,7247.333333333333
MX,370,0.0
CN,52,15532.285714285714
BE,129,652.125
LA,76,93.25
KR,270,350.6923076923077
ID,100,2699.144486692015
NZ,55,1062.6530612244899
GR,290,306.0
BZ,27,158.4
GT,125,191.0
CZ,224,331.5
SG,557,73.0
PR,91,565.8888888888889
TH,18,2118.6396724294814
SV,65,11099.233333333334
TW,136,879.8846153846154
SI,219,146.0
PY,21,2359.712643678161
RO,383,35.0
JP,891,290.3333333333333
EH,48,960.0
AF,173,60.8
NI,213,380.3333333333333
MY,27,2020.9601063829787
CO,349,305.0
CI,2,13016.316831683169
AR,121,466.32
MR,85,1.0
KG,179,139.5
GB,551,126.0
EC,126,431.7
CV,152,35.0
AM,227,57.0
IN,323,205.75
MM,207,5.666666666666667
US,930,67.0
RE,88,320.2
SE,163,54.0
QA,66,217.4
RU,455,30.0
TM,48,555.5
VI,209,177.5
US,1391,70.0
UY,31,1184.8333333333333
TR,170,7205.076923076923
TT,501,98.0
SG,183,117.8
PH,227,561.0
RS,152,934.5
SX,45,878.0
JP,1462,30.0
EG,309,1124.0
CR,467,822.0
GN,197,6.0
HU,105,526.3684210526316
MP,65,0.0
GE,139,432.22222222222223
KR,916,49.0
KZ,61,317.0840336134454
BR,296,437.46666666666664
AO,247,13.666666666666666
TJ,6,4326.407939189189
UA,179,319.2
SK,207,250.33333333333334
US,312,501.421686746988
GB,189,674.4516129032259
FI,8,460.75657894736844
CA,305,353.85714285714283
AW,91,984.0
CL,32,898.8825831702544
AZ,330,2.0
BG,149,546.8333333333334
NG,185,62.4
HR,95,110.0
JP,481,117.5
BS,65,375.64285714285717
NI,49,1319.6410256410256
LR,74,2.5
MY,255,1120.5
CO,441,1048.0
GL,53,1.0
BD,268,1296.0
JP,927,216.0
AF,73,1844.0434782608695
CV,124,28.0
EC,154,748.6666666666666
AM,7,638.5730337078652
DE,318,659.75
MM,43,2079.5384615384614
IN,423,30.0
BB,83,183.0
AR,157,3192.675675675676
LY,4,3787.3887554060548
KG,87,169.83333333333334
US,838,139.44444444444446
SN,9,8568.24765478424
RE,188,701.0
PA,93,402.6
QA,166,45.0
PG,258,0.5
SE,71,697.1666666666666
KR,490,81.0
ID,128,263.07575757575756
NZ,211,0.0
DO,25,1853.936170212766
MU,135,55.0
AU,171,923.4
NE,73,4241.631578947368
BE,101,379.25
CN,208,1190.5
LU,124,516.0
BN,43,182.75
GT,153,0.42857142857142855
MA,83,216.3846153846154
CZ,4,2370.899897505979
FR,317,195.5
PR,191,210.75
ZA,298,0.0
TW,108,736.9074074074074
SI,63,1353.6666666666667
US,1809,128.0
RO,411,40.0
SV,165,1939.0
TH,246,907.0
PF,107,115.5
VE,77,1313.6666666666667
SK,43,1006.4090909090909
VN,3,1486.2579796107507
US,476,285.55555555555554
UA,87,4313.64406779661
TJ,226,4.285714285714286
MH,9,285.6923076923077
GB,89,634.6648936170212
FI,236,224.0
AW,191,466.0
IT,287,2949.5
CA,469,252.5
CL,196,79.75
BG,113,215.4
NG,93,571.989247311828
KI,59,1951.0
GI,23,18.5
NL,19,574.9432624113475
JP,261,697.8095238095239
BS,165,55.0
VI,53,342.5
SA,268,80.0
US,1419,40.0
SL,29,2236.2426470588234
TR,78,927.8686868686868
RU,291,393.0
PH,7,3319.9171943887777
RS,124,1253.6
PE,278,115.0
TT,273,55.0
SG,83,670.2903225806451
GN,33,3539.6260869565217
KN,13,28.0
JP,1362,165.0
CR,311,2615.0
MD,113,504.0
KR,880,115.0
DJ,59,7.125
KZ,217,23.75
AO,19,250.19117647058823
BR,460,80.0
HU,141,572.7142857142857
GH,382,747.0
KE,67,176.83333333333334
AU,561,45.0
ES,261,611.0
GE,111,835.2222222222222
ZM,49,3769.4814814814813
PG,97,1.2
RW,84,35.0
PL,47,1472.7080291970804
SC,123,111.5
US,549,432.52
PS,181,0.5
BO,33,4388.308108108108
NO,13,1792.0114942528735
CA,556,1141.0
DE,93,480.3223140495868
AM,356,476.0
IN,196,2829.2075471698113
NP,151,71.2
MK,23,234.96428571428572
JP,764,128.33333333333334
HN,63,273.40909090909093
IE,138,547.3333333333334
NI,338,39.0
AT,161,940.6
GA,71,1215.0
BD,111,2592.5384615384614
CO,218,213.0
PK,25,3867.2865853658536
ZA,73,3448.4018691588785
TW,271,759.0
PT,131,604.6666666666666
SI,348,81.0
US,1650,60.0
TZ,30,1101.4590163934427
SD,77,43052.6
RO,248,40.0
SO,3,2600.894819466248
UZ,229,151.8
TN,202,656.0
YE,83,1017.8518518518518
FR,94,876.5431034482758
AL,13,1951.7391304347825
ML,33,3282.9859813084113
GF,113,64.0
FM,196,388.0
JM,232,75.0
AU,456,90.0
MX,245,365.0
BH,23,938.9
KM,19,1.0
BE,262,234.5
GM,63,0.3333333333333333
KR,137,876.2027027027027
MG,111,25.714285714285715
GR,165,560.0
AG,67,1074.3333333333333
HK,29,531.8360655737705
DK,49,757.1428571428571
JP,102,809.2415196743555
HT,135,265.6666666666667
NA,97,166.5
BA,77,66.0
MQ,175,196.0
BJ,3,8631.210059171597
CA,182,672.7666666666667
ET,80,68.5
IT,124,743.5384615384615
GB,314,435.0
AZ,205,266.5
CL,423,264.0
NG,318,1.0
IN,606,304.0
AE,87,476.1578947368421
ME,123,1082.5
UA,308,69.0
TG,144,0.6666666666666666
US,191,736.5041237113402
XX,38,1261.5
ZW,137,1.0
UG,107,63316.0
KH,49,8.0
GH,29,8364.326923076924
ES,102,562.7462686567164
GE,268,245.0
KR,531,65.0
BR,175,1162.6373626373627
CY,26,389.77777777777777
LB,182,611.5
JP,1073,63.0
CR,84,466.2857142857143
EG,178,171.0
BY,225,576.0
BF,123,93.9090909090909
TT,114,441.8333333333333
SG,304,316.0
PH,356,44.0
PE,117,562.7027027027027
RU,64,1148.8834628190898
YT,165,3.0
RO,610,72.0
SA,111,139.77272727272728
US,1256,75.0
TR,18,2208.1848286484405
SL,65,843.5238095238095
UY,167,45.5
VI,105,117.0
US,1495,49.0
TM,136,756.0
RU,383,92.0
RS,32,369.0769230769231
PE,330,626.0
PH,91,1203.8576923076923
SG,15,2721.2
TT,333,145.0
KN,81,122.0
GN,125,15.714285714285714
MD,45,853.8
AD,1,472.9230769230769
CR,363,3156.0
JP,1294,75.0
AO,79,652.6818181818181
BR,400,330.25
KZ,133,11680.307692307691
KR,812,40.0
DJ,103,1.0
ES,345,390.2
GE,51,7223.463414634146
KE,31,1252.1311475409836
AU,621,85.0
GH,290,1680.3333333333333
HU,209,1.0
VE,17,1227.3310344827587
US,384,375.6385542168675
VN,95,417.5151515151515
SK,119,6693.875
UA,11,1915.2661930631007
TJ,190,3.5
MH,85,6.5
NG,1,10803.257335485709
CL,152,681.5555555555555
BG,45,534.2941176470588
IT,323,609.5
GB,5,1306.0449966420417
CA,393,213.0
FI,176,74.0
NL,79,442.3809523809524
IR,28,534.0
JP,345,653.0909090909091
DO,69,2417.5714285714284
KR,438,122.66666666666667
ID,220,1315.095238095238
NZ,143,453.4
BE,57,666.2058823529412
CN,140,551.3333333333334
NE,21,5367.56
AU,247,1674.0
BN,119,281.6666666666667
LU,32,442.6666666666667
CZ,88,777.6818181818181
FR,353,45.0
MA,15,953.8206686930091
GT,197,122.5
WS,42,0.0
VG,5,311.8666666666667
PR,227,85.75
SB,45,1.0
RO,455,60.0
US,1869,25.0
TW,48,726.6390243902439
SI,99,330.0
ZA,374,407.0
PF,55,162.0
TH,170,141.0
CO,485,192.0
GL,105,1035.0
BD,336,65.0
LR,22,3.4285714285714284
MY,163,127.75
NI,109,270.3076923076923
AF,21,1923.5546666666667
JP,963,189.66666666666666
MM,119,51.702127659574465
IN,507,214.0
AM,91,168.22222222222223
DE,354,651.0
CV,32,675.0
KG,11,2057.444
LY,88,300.52
AR,193,589.952380952381
GG,39,250.0
BB,15,352.77272727272725
CI,186,135.5
SN,85,157.8
RE,224,1.0
US,794,4953.0
PL,272,120.0
PA,1,1715.2682816391216
QA,250,125.0
SE,27,760.0
ES,58,537.353591160221
IS,22,85.0
GH,65,2545.095238095238
LV,62,1558.0
BR,243,1045.1785714285713
CY,70,53.5
IL,140,292.6
KR,591,103.33333333333333
CR,8,2240.648330058939
BY,189,514.0
EG,238,0.25
JP,1133,74.5
BF,39,1178.8145695364237
CM,146,119.0
SG,364,4.0
TT,46,1004.7954545454545
PE,41,2617.1944444444443
PH,312,846.0
RU,28,1471.7235310046033
SA,51,592.830985915493
US,1204,95.0
RO,574,64854.0
JP,58,1053.634414513469
DK,109,745.0
HK,65,762.3157894736842
JO,160,798.25
BA,17,417.3734939759036
NA,61,769.1666666666666
NG,354,1.0
AZ,145,7720.9
IT,32,922.0827517447657
ET,12,310.1376811594203
CA,234,208.53846153846155
BJ,95,264.55555555555554
GB,358,393.0
ME,39,233.3
AE,11,1466.151098901099
IN,514,91.0
US,227,665.8056603773584
SK,276,140.0
VC,45,2.0
UG,55,34413.25
PK,69,39.392857142857146
SD,17,2505.4866666666667
RO,164,120.0
TZ,66,61.93333333333333
US,1582,55.0
TW,339,197.5
SI,256,145.0
ZA,21,6314.613138686132
UZ,185,10.266666666666667
SO,95,27.0
YE,15,3553.751773049645
TN,150,34.0
ML,125,28.916666666666668
FR,2,1410.3833187177238
GY,183,4.0
AL,81,671.5
CW,42,333.3333333333333
JM,180,0.0
GF,45,204.2
FM,152,254.5
NC,41,356.125
CH,176,1172.0
GM,99,0.0
MX,169,2945.705882352941
AU,404,70.0
BH,75,96.5
GR,249,1271.0
AG,31,1300.25
KR,213,1033.6923076923076
MG,51,172.58333333333334
